"","x"
"7969",-0.739975943033939
"7970",0.325319407696888
"7971",0.270890038262692
"7972",-2.68497865758415
"7973",-0.85162593747788
"7974",0.120642871593645
"7975",0.196169314924221
"7976",0.270815744857598
"7977",0.150206779124721
"7978",1.43024524390362
"7979",-0.0936133841068551
"7980",0.337148372108835
"7981",-0.312229618415807
"7982",-0.538353790360096
"7983",-0.617899458990333
"7984",-0.902554318529982
"7985",0.132398272362704
"7986",0.302320414187426
"7987",-0.151396820062231
"7988",-0.663499566105873
"7989",0.228409623217656
"7990",-1.21647911696835
"7991",0.216408603676992
"7992",-0.514639595040954
"7993",-0.126049162011543
"7994",1.80709894125668
"7995",0.110348471231815
"7996",-0.219288369916432
"7997",-0.608749727902383
"7998",0.256322796128942
"7999",0.319991482151905
"8000",-0.502432658252353
"8001",-0.187216563557983
"8002",0.35063811599528
"8003",-4.00075248808246
"8004",-0.260324090004477
"8005",-0.967448063152348
"8006",-0.931220829727161
"8007",-0.140940141048482
"8008",0.37578684560298
"8009",-0.39940880334024
"8010",0.258749480565619
"8011",-0.277085614981289
"8012",0.562892797095997
"8013",0.148290826077496
"8014",0.281296021487225
"8015",0.337195685929509
"8016",2.95472165334983
"8017",-0.267749927187359
"8018",0.230513131264297
"8019",0.141487264831531
"8020",-1.83877698981608
"8021",0.383887188995846
"8022",0.762941281476527
"8023",0.157441084307835
"8024",0.317489770748864
"8025",-0.258694719576774
"8026",0.336843453568394
"8027",-0.892485819068295
"8028",-0.174966102547415
"8029",-0.131414827218075
"8030",0.197460219811389
"8031",-0.450241914641069
"8032",0.178261958524939
"8033",0.134048219262136
"8034",-0.622319678175482
"8035",3.87345126706018
"8036",1.68842525438609
"8037",-0.325984778630069
"8038",-0.258270689420493
"8039",1.48171430542161
"8040",0.244584381557707
"8041",-1.57487583952604
"8042",0.33224127059544
"8043",0.454619758828336
"8044",0.40650742627504
"8045",-1.45693937169544
"8046",0.316795399793397
"8047",-1.6936917899489
"8048",0.137488603863333
"8049",0.404519198052116
"8050",0.282906484612922
"8051",0.119971512535967
"8052",1.66631327349754
"8053",0.471351297595818
"8054",-1.83143199119532
"8055",-0.973067333192789
"8056",0.712465924492266
"8057",-1.65903337999712
"8058",-0.180744998616272
"8059",-0.166838530205374
"8060",-1.08803960985684
"8061",1.13213238604232
"8062",-0.16405006058759
"8063",-0.926406880771585
"8064",-0.5356466357187
"8065",-0.483215691986066
"8066",-0.164394013775799
"8067",0.212214166825757
"8068",0.234349093371441
"8069",0.683367671959413
"8070",0.585467710355584
"8071",-0.246212397735225
"8072",-1.90318480850865
"8073",0.155799745546777
"8074",0.464475404395034
"8075",-0.179344631281989
"8076",0.292173384045091
"8077",0.307723659673147
"8078",0.114218196366825
"8079",-2.37606925593738
"8080",0.228401521376632
"8081",0.3829196215179
"8082",-0.359718493715344
"8083",3.84186966888651
"8084",1.22594397224331
"8085",-0.206901945242132
"8086",-0.196079338744529
"8087",-1.61188145995242
"8088",-1.39982168499733
"8089",-0.157911439655724
"8090",0.407130195716927
"8091",-2.1981256628719
"8092",0.212149188351043
"8093",0.234168465837611
"8094",0.661020204166783
"8095",0.87012508686813
"8096",2.09263712034058
"8097",0.837001360831713
"8098",0.234240225000624
"8099",-0.120358821107725
"8100",1.2626021722766
"8101",0.374726083051289
"8102",0.330292983342699
"8103",0.128219728820006
"8104",0.150634744238593
"8105",-0.144513678266338
"8106",0.261818578498379
"8107",-0.145757784720246
"8108",-0.228819810382449
"8109",0.643152818046443
"8110",0.674387103428716
"8111",0.221433854344741
"8112",-0.178123959776755
"8113",3.82409716675728
"8114",0.353674787743779
"8115",-0.243650200254756
"8116",-0.294390527228707
"8117",0.362288403003451
"8118",0.267532248599517
"8119",0.194901361881665
"8120",-0.170555555476976
"8121",0.199299905595705
"8122",-0.64762619368951
"8123",0.174061942344286
"8124",0.116359310396666
"8125",-0.379308168069919
"8126",-0.270279186683023
"8127",0.865988327184846
"8128",1.36623607018604
"8129",0.185577922278319
"8130",-0.216351827746432
"8131",-0.203942326901831
"8132",0.807707834544771
"8133",1.53513825970497
"8134",-0.157120299805732
"8135",0.292780411426551
"8136",0.35734341381641
"8137",-0.0840277754984223
"8138",2.55694698486042
"8139",-2.9690222591258
"8140",-0.675690968203267
"8141",0.157469437798406
"8142",-2.01539247651038
"8143",0.33070950925114
"8144",0.287061648001129
"8145",-1.62315382565928
"8146",-0.712712627309819
"8147",0.14479937263619
"8148",-1.64271662183336
"8149",-0.819944423947399
"8150",1.96292175536344
"8151",-3.49363311896037
"8152",-0.207214101057586
"8153",-0.355784861808223
"8154",-0.451449035978976
"8155",-0.129036432584703
"8156",1.70808969230784
"8157",1.10077152020105
"8158",-0.296834315750714
"8159",-0.145141229817671
"8160",0.226625269094328
"8161",-0.307382776753513
"8162",1.57835104659701
"8163",-0.225025488693931
"8164",0.616270640276775
"8165",0.450508156909414
"8166",-0.247590859379773
"8167",0.326939843155963
"8168",-0.217874605796335
"8169",0.751506484039924
"8170",2.35403166508366
"8171",0.19312053499205
"8172",0.28731095133106
"8173",0.215114889095701
"8174",0.343554491918273
"8175",-0.164006200033807
"8176",-3.90459278863992
"8177",-0.108033443416945
"8178",-0.277232637001658
"8179",-1.04390248076907
"8180",0.393677101292795
"8181",3.38209564385537
"8182",0.190729991359921
"8183",-0.131041286475478
"8184",-0.0962671710880788
"8185",0.288397821796522
"8186",-0.19808807546503
"8187",3.84527801996262
"8188",0.302150806258972
"8189",-0.512713824072814
"8190",0.20437149256954
"8191",0.39004992104821
"8192",0.214739149430607
"8193",-0.891350352326898
"8194",0.161546562070816
"8195",0.109576727175425
"8196",-0.312436112369504
"8197",0.223280779297418
"8198",0.116235371023511
"8199",-0.107006671046726
"8200",-0.230572841434456
"8201",0.375727204669288
"8202",0.357935902951082
"8203",2.22012676759239
"8204",2.03905980753798
"8205",1.38296138323424
"8206",-0.200943574608047
"8207",-1.97853626357674
"8208",0.668371162628727
"8209",-0.420175501254801
"8210",-0.204855621216855
"8211",-0.136602260890262
"8212",-0.166036089801002
"8213",-0.647569248960367
"8214",0.156987944484249
"8215",-0.399290261652791
"8216",0.163053037198509
"8217",-0.246458229292289
"8218",0.229201036239904
"8219",-0.115782164085516
"8220",0.33136065293605
"8221",-0.0871048953339842
"8222",0.135714328841281
"8223",0.222112965000069
"8224",-0.524361706946534
"8225",-0.262048348085915
"8226",-0.61892039487027
"8227",0.155265452061173
"8228",-0.303990079773955
"8229",-0.239566081228904
"8230",0.17573709763208
"8231",-0.278797383651578
"8232",0.365855085574002
"8233",0.235459580639172
"8234",-0.656454723657146
"8235",0.30875691698783
"8236",0.111168575640707
"8237",0.585890984854914
"8238",0.117760965632367
"8239",-2.92180256510263
"8240",0.16139982131533
"8241",-0.288420290763138
"8242",0.146961552042479
"8243",0.544674751569277
"8244",-0.344384805022466
"8245",-0.128611621967955
"8246",0.292799705476694
"8247",0.171749378230556
"8248",0.172530532452853
"8249",2.06780269810716
"8250",-0.507694906356353
"8251",-0.286808949732306
"8252",1.70677414778659
"8253",0.189825355095533
"8254",-0.546003991001046
"8255",-0.292647156736672
"8256",-0.98728234906427
"8257",0.26304293846025
"8258",1.88277053552126
"8259",1.21110156029819
"8260",0.490388495968164
"8261",1.23117093591266
"8262",2.44113548089438
"8263",-0.643689962978802
"8264",-1.48316992325906
"8265",0.274389802539751
"8266",0.454146234887271
"8267",1.31914466359033
"8268",-1.06424158407629
"8269",-0.706632685866025
"8270",-0.175643975892061
"8271",-0.12250276508528
"8272",0.162766063316752
"8273",0.433256265274198
"8274",-0.689762938663121
"8275",-0.158116337793518
"8276",-0.0949238065144725
"8277",-3.8191657076895
"8278",0.0869209538313509
"8279",-0.226662336914256
"8280",-0.140424507929571
"8281",-1.68510442709373
"8282",-0.218088818578087
"8283",-0.239674196410886
"8284",-0.74276457347252
"8285",-3.38909172415864
"8286",-0.485053643354255
"8287",0.395149512891613
"8288",-2.50651435344418
"8289",0.72918863841914
"8290",0.155338515230722
"8291",0.181566904074986
"8292",-0.384732294384508
"8293",0.250140780515617
"8294",0.280507938765311
"8295",-0.31756739111869
"8296",0.168968794663961
"8297",-0.132356838562989
"8298",-2.52056562646698
"8299",0.276698203415425
"8300",0.971365109273253
"8301",-0.182666901620914
"8302",-0.335722630431137
"8303",1.24643125942675
"8304",-0.416896213142
"8305",-0.471292037675444
"8306",0.219476691444074
"8307",1.16960837397659
"8308",-3.36672851516792
"8309",0.0864413028683478
"8310",-0.302624005402375
"8311",-0.140325954352294
"8312",1.33070154037824
"8313",-0.30681050698972
"8314",-0.183998656996092
"8315",2.85683703145074
"8316",-0.482847168577639
"8317",-2.22988820414616
"8318",-0.541606591976232
"8319",-0.310794908556784
"8320",0.187071152679998
"8321",2.45226691286082
"8322",-0.126946485562146
"8323",-0.386876671309807
"8324",0.31174519196213
"8325",0.927998528269728
"8326",-0.281986741301418
"8327",3.70431724980255
"8328",0.24668841498459
"8329",-0.103757608748019
"8330",0.199631185524025
"8331",-0.252434437123138
"8332",-0.126766154798733
"8333",0.830005354904676
"8334",0.764029627291477
"8335",-0.42869431081723
"8336",-0.171944489658215
"8337",-0.192058473482768
"8338",-1.53032032248385
"8339",0.540520338186091
"8340",0.126502782014115
"8341",-0.16165460804972
"8342",-0.153960454460325
"8343",0.950778212858784
"8344",0.389157081930607
"8345",3.27293634495002
"8346",0.142524794249668
"8347",0.29309564047342
"8348",0.225194542931939
"8349",-0.321203756040426
"8350",0.204019098506229
"8351",-0.376584076941111
"8352",-1.01269971027713
"8353",-3.79816211128907
"8354",-0.389227694297839
"8355",3.72436411361845
"8356",3.27541152513235
"8357",-0.382231106845774
"8358",-1.96121861080165
"8359",0.234242804122493
"8360",-0.183093695175197
"8361",-0.205811327181951
"8362",-0.576518511800035
"8363",-0.383801340692358
"8364",-0.423081262676687
"8365",-0.366514419431328
"8366",3.68474511986467
"8367",0.417284678648688
"8368",-0.162202801425135
"8369",0.444408740177986
"8370",0.439891808043024
"8371",-0.220962922149386
"8372",0.257973799776722
"8373",-0.928163912946087
"8374",0.106851481612708
"8375",0.331739630570274
"8376",-0.462280732645569
"8377",0.167336416354977
"8378",-0.155639612012615
"8379",-0.404474174741438
"8380",0.27587165064032
"8381",-0.126880019689324
"8382",-2.87442670894954
"8383",0.133602584165746
"8384",0.193440146871603
"8385",-0.265655793590225
"8386",-1.37361283352854
"8387",-0.165596018175655
"8388",-0.27133020217453
"8389",-0.738030065641208
"8390",0.729344288293717
"8391",3.66887379718511
"8392",0.464943743772305
"8393",-0.454576066624733
"8394",-2.81966709056081
"8395",-0.176102117173053
"8396",1.05512613864
"8397",2.12614670144004
"8398",0.271943218490821
"8399",-0.23229866089135
"8400",0.123770819378203
"8401",0.11967641376066
"8402",0.33023644137175
"8403",0.144616273243582
"8404",0.229192181160171
"8405",-0.307694252749764
"8406",-0.182326725484492
"8407",-0.0919723601340182
"8408",0.481243738962874
"8409",1.08587156219111
"8410",0.425670117442985
"8411",-0.154768902546285
"8412",0.453818039012065
"8413",-0.133995319855568
"8414",-0.28922771073763
"8415",1.00720562968315
"8416",-0.102103676472176
"8417",-0.172346076868497
"8418",-0.992772150111884
"8419",0.454704235391819
"8420",3.2487630581607
"8421",-0.445039678352688
"8422",1.30802148716772
"8423",-0.240755710098337
"8424",1.54536365213503
"8425",1.33084753467343
"8426",0.358213875690466
"8427",1.33194924848746
"8428",0.128689603684479
"8429",0.265302929856991
"8430",-0.106563723229595
"8431",1.23746242187502
"8432",0.151736904925015
"8433",-0.126351166315218
"8434",-0.263923005074323
"8435",-0.383175288244586
"8436",0.30901708410194
"8437",3.64875976372453
"8438",0.406065544191207
"8439",0.263201539677568
"8440",-0.134691777423962
"8441",-0.897108980951679
"8442",0.815828445091555
"8443",3.66485939332577
"8444",0.729593694202987
"8445",0.301857815201743
"8446",-0.307855221478551
"8447",-0.105847744265312
"8448",-0.700022600058744
"8449",0.225720459424565
"8450",1.4657874074252
"8451",-0.197697581028752
"8452",1.1070553390465
"8453",0.399585673558972
"8454",0.112520356250014
"8455",-0.199189389191521
"8456",1.34679604215272
"8457",-0.195794136496827
"8458",0.125975200794714
"8459",0.124740677054101
"8460",-0.210697638414068
"8461",0.120160767613595
"8462",1.73975485839127
"8463",2.40288841842408
"8464",-0.382215297976242
"8465",-0.20080540974111
"8466",-0.144662973489711
"8467",-0.179219310432295
"8468",0.236166949636491
"8469",0.190268342528558
"8470",0.135171625919064
"8471",0.394349311715433
"8472",-0.187613069199576
"8473",-0.38471107348652
"8474",0.123335626723615
"8475",0.692997727422727
"8476",0.389224194044905
"8477",0.104827828641545
"8478",0.141544870392666
"8479",-0.21799589353139
"8480",-1.51880874921464
"8481",-0.155902831020007
"8482",0.360242173507181
"8483",0.16273206116546
"8484",0.648118808081772
"8485",0.958652356681666
"8486",0.178416502078136
"8487",3.21009779693328
"8488",-0.130754976413683
"8489",-0.182543267596148
"8490",-0.339620913979287
"8491",0.252069547470176
"8492",0.186206681916814
"8493",-0.265949098874228
"8494",0.322883061468383
"8495",0.346602025146394
"8496",-0.661377342463652
"8497",-0.590601640650428
"8498",-0.42370467261477
"8499",3.19335461102598
"8500",0.561010126595176
"8501",-0.669498754166441
"8502",-0.094048126899088
"8503",0.3342325851142
"8504",0.509228782629842
"8505",0.656530933753261
"8506",0.32589098331513
"8507",-2.20202041448836
"8508",1.95149500103939
"8509",2.79893604445085
"8510",-0.263395922818319
"8511",1.93137439465631
"8512",-0.127671011495709
"8513",0.187185688777892
"8514",0.15708076342541
"8515",-0.200408998794804
"8516",0.144041690937124
"8517",0.148821180150803
"8518",-1.36424047761375
"8519",0.079480985909174
"8520",1.20403830720896
"8521",1.60173164997922
"8522",0.28171846033042
"8523",0.566414655765278
"8524",0.239702712895527
"8525",1.27747871294736
"8526",0.888086255435122
"8527",0.188321184553467
"8528",-3.23263946875721
"8529",-0.269023446045197
"8530",0.19009172004931
"8531",0.390446380614885
"8532",1.32188227361427
"8533",-1.89703207679942
"8534",-0.0961740388013262
"8535",-0.228975934608764
"8536",-0.282966125662477
"8537",-0.186789853827364
"8538",0.412010005185969
"8539",0.106490536391068
"8540",0.922333448267614
"8541",0.114007290023661
"8542",-0.21641108139655
"8543",0.122195157048653
"8544",0.952572902756782
"8545",0.511503720874669
"8546",0.631286237409729
"8547",-0.817917618204652
"8548",3.16006809923091
"8549",-0.188802963671907
"8550",0.492871762698671
"8551",0.110376800781578
"8552",1.13805057908133
"8553",0.115219485409988
"8554",-1.97543823803603
"8555",0.741771860198766
"8556",-1.28665228454441
"8557",0.162012024778086
"8558",-0.280141638105747
"8559",-0.685438182213516
"8560",0.154327293162752
"8561",-0.208624661348143
"8562",-2.72666142832615
"8563",-0.26909663177951
"8564",-0.840814992849813
"8565",0.380445920457316
"8566",0.133392740874946
"8567",-1.0990715851298
"8568",0.117614963099236
"8569",1.90184518678598
"8570",0.118868699462471
"8571",0.136500831762985
"8572",0.467526421599801
"8573",-0.667415779420906
"8574",0.179692746611516
"8575",-0.189184158662636
"8576",0.371139718501227
"8577",-0.164073350246748
"8578",0.159034776190922
"8579",0.741820024207359
"8580",-0.260422535275098
"8581",-0.170634540971117
"8582",-2.14040307731185
"8583",0.415244669766794
"8584",0.496492896549949
"8585",-0.201686524734462
"8586",0.619156755409253
"8587",-0.43308200724108
"8588",0.101175005625716
"8589",-0.490292618747754
"8590",0.21968940305363
"8591",-0.122790089182168
"8592",-0.169220587930119
"8593",-0.260408170275359
"8594",-0.121478113580764
"8595",-0.252005831746442
"8596",1.04388710349185
"8597",-0.390048719150264
"8598",0.176840534900713
"8599",-0.210171744319923
"8600",0.894781149075677
"8601",0.248423059413673
"8602",-0.241815295833825
"8603",0.624895675236221
"8604",-1.97733799532557
"8605",0.90870305943225
"8606",-0.236381492352321
"8607",-0.225045283542434
"8608",-0.353558402908968
"8609",-0.147791566891044
"8610",0.254626145736236
"8611",0.223960265192398
"8612",0.114252960921059
"8613",-3.64922741630588
"8614",-0.217645027523322
"8615",0.090803812602182
"8616",0.4019713100712
"8617",-1.29375123834447
"8618",3.13136132559517
"8619",-3.62540935708358
"8620",0.262565913868245
"8621",-0.32093096103563
"8622",-0.124561798246069
"8623",-0.296064390166023
"8624",0.253065816524496
"8625",-0.385693135675662
"8626",1.24306305224434
"8627",0.289903385299048
"8628",0.330236094370291
"8629",-1.83649787915187
"8630",2.31729662841638
"8631",-0.589242198286448
"8632",0.151208211926974
"8633",-0.126442988977499
"8634",-0.1660513932149
"8635",-0.260624807562042
"8636",-0.299641776599635
"8637",0.943566690696397
"8638",-0.135716745984755
"8639",0.141323134339219
"8640",-0.81485370785763
"8641",0.135839514153391
"8642",0.469075883709773
"8643",1.6814330152467
"8644",0.513969124838661
"8645",0.489602496770212
"8646",1.63483987078939
"8647",-0.445729422317676
"8648",-0.0999369523078113
"8649",0.528431082178551
"8650",-0.160967672266864
"8651",0.698650946058755
"8652",0.565967848109626
"8653",-0.117023055355379
"8654",0.140574126886822
"8655",-0.187024400534097
"8656",0.181070373277194
"8657",0.287381102000653
"8658",0.161817521642012
"8659",-0.897226087744901
"8660",0.0751091399365405
"8661",-0.139745280264463
"8662",1.30921447263832
"8663",3.58829597203872
"8664",0.137842616011328
"8665",3.53537145009727
"8666",0.19225072907204
"8667",0.16597596043696
"8668",0.921802413852167
"8669",2.30385609956402
"8670",-1.19974048116557
"8671",0.339433259801679
"8672",0.168555432237781
"8673",0.278896619186863
"8674",-0.150951162419582
"8675",-0.187776866503536
"8676",-0.189803321419412
"8677",-1.92930434936278
"8678",-0.837318863644938
"8679",0.243457318381762
"8680",-0.263001116201547
"8681",0.358858065030284
"8682",0.285901511155897
"8683",0.0918936280175871
"8684",0.122545875956245
"8685",0.121129308000002
"8686",-1.61290826980405
"8687",0.714155788855091
"8688",0.177945515288308
"8689",-0.211283664545688
"8690",0.100527863923423
"8691",0.808249359821269
"8692",0.618504312097118
"8693",0.226050513048267
"8694",2.62825949058799
"8695",2.04061057024011
"8696",0.186546828732977
"8697",0.0914946184962846
"8698",-0.246534600991953
"8699",0.156534724585811
"8700",0.63483163296368
"8701",-3.60169246916453
"8702",3.10156013604
"8703",1.74422538838558
"8704",3.08609484612034
"8705",-0.591452664193603
"8706",-0.58061478058818
"8707",0.141786374341621
"8708",-0.27747491132494
"8709",0.429104104694377
"8710",0.210461423163906
"8711",0.505430101906061
"8712",-0.110282925632855
"8713",-0.182408214475259
"8714",0.459700244530049
"8715",-0.133095036885857
"8716",0.100448655515098
"8717",0.123599134454421
"8718",0.105670527193149
"8719",-0.268072914114526
"8720",-0.302831458714159
"8721",3.06179682370579
"8722",2.24790299148559
"8723",-1.53388837468149
"8724",3.0587076577347
"8725",2.62324277990167
"8726",-0.242608724161466
"8727",0.089978664914589
"8728",-0.264024296194043
"8729",1.09420747782555
"8730",0.263713693379403
"8731",0.170968124774852
"8732",-0.868320587516412
"8733",0.258885883080296
"8734",-0.996575888612838
"8735",0.120641658789249
"8736",-0.2821234759317
"8737",-0.128697037817423
"8738",-0.109828479089499
"8739",0.278800651041275
"8740",-0.344928341089669
"8741",-0.260049030614176
"8742",0.288002818886878
"8743",-0.502440217010065
"8744",-0.225484704954274
"8745",-0.181951653262455
"8746",-0.198208599450195
"8747",-1.07473347278175
"8748",0.17881844609287
"8749",0.222704226149566
"8750",-0.0910193036842368
"8751",-0.132013055910459
"8752",0.367201759918065
"8753",0.3573878578069
"8754",0.15859978190155
"8755",-0.234472919169755
"8756",0.787795555455668
"8757",0.133850179436412
"8758",-0.15503494672419
"8759",-3.15493117522812
"8760",-0.170443823773541
"8761",-0.125273733542922
"8762",-0.14385864688367
"8763",0.297992591682479
"8764",-0.287123043329764
"8765",0.22568954618325
"8766",-0.16498723982562
"8767",-2.76494849705315
"8768",0.344995230189071
"8769",0.109423012264536
"8770",-3.10119282917492
"8771",0.532635312116555
"8772",0.697485819627995
"8773",-0.990673569940531
"8774",-0.164874180775566
"8775",0.888058339087255
"8776",-0.548456942153872
"8777",-0.244205662475365
"8778",0.207983831206713
"8779",-0.225662022052001
"8780",-0.579878205421638
"8781",-0.300161790277253
"8782",-0.217245902045382
"8783",-0.286581227549717
"8784",1.34463994698412
"8785",0.496286723175732
"8786",0.35553507413851
"8787",1.16493049150242
"8788",-1.10515112798014
"8789",0.169378473572435
"8790",-0.133617972005693
"8791",-0.667084637734169
"8792",0.175502768451389
"8793",0.147491684698623
"8794",0.168206637820211
"8795",0.721327139358202
"8796",0.0992778108058354
"8797",1.11862912546292
"8798",0.236181501020905
"8799",-0.123691046700007
"8800",-0.230792193155142
"8801",-0.27060593063029
"8802",0.408148869721988
"8803",-0.445140076955222
"8804",-1.87044343301627
"8805",-1.89706988079797
"8806",-0.679081761897555
"8807",0.110878143583269
"8808",-0.140092801940096
"8809",-0.239549701572125
"8810",0.149372917349987
"8811",-0.26511513251073
"8812",0.215308085023617
"8813",0.422174225869358
"8814",1.75260664439213
"8815",-0.847957130139904
"8816",-2.63481407130349
"8817",1.97376284515677
"8818",-0.203866048636083
"8819",3.13818436491077
"8820",0.4606607029928
"8821",0.108947290587737
"8822",-0.0861397864285475
"8823",-2.64279659037671
"8824",-2.75429681322261
"8825",-0.209196294008532
"8826",-0.702248080626127
"8827",-1.004432054257
"8828",-0.139809057356378
"8829",0.612037822120047
"8830",-0.285046332527677
"8831",0.15581323999028
"8832",-0.332394429866493
"8833",-0.184846867737518
"8834",-1.0761441782007
"8835",0.115321504615447
"8836",0.0920005048173165
"8837",0.120315621365529
"8838",0.0928426864998766
"8839",1.52418754098742
"8840",-0.620439287213573
"8841",0.10786146718774
"8842",0.176906567275546
"8843",-0.113830903040838
"8844",-3.08488986913091
"8845",1.17651843806617
"8846",0.164652518122059
"8847",0.526839210610359
"8848",-0.15683422750298
"8849",-0.117359797498222
"8850",0.705589565465852
"8851",0.163806173853759
"8852",-0.889574396781067
"8853",0.177352958071903
"8854",0.210297421310333
"8855",-0.168940230531152
"8856",-0.115993774782683
"8857",-0.172098628855601
"8858",-0.43225213130795
"8859",0.384057241191038
"8860",0.37317859754917
"8861",0.407062236723802
"8862",0.333336064023308
"8863",-0.115877948263148
"8864",0.220875278992777
"8865",0.130656683335659
"8866",-0.176127025418938
"8867",-0.714742970384196
"8868",1.11366083234774
"8869",-1.60326732823715
"8870",-0.232821875582124
"8871",-0.0941147181201194
"8872",-0.836514163899894
"8873",-0.159439228595918
"8874",-0.147379135497643
"8875",0.872391111042948
"8876",1.17432650774659
"8877",0.437750396322349
"8878",-0.0989472270758609
"8879",0.248286709987504
"8880",0.150873496608227
"8881",0.142579147253434
"8882",0.363665025868479
"8883",0.173740873433815
"8884",-0.107631119993095
"8885",-0.910069347124463
"8886",-0.163126086170436
"8887",-0.192390298509176
"8888",-0.819338179569612
"8889",0.419170687212959
"8890",0.222094352804516
"8891",0.371311396795674
"8892",0.25630873699045
"8893",-0.119682152165363
"8894",0.18249198660164
"8895",-3.52087510291143
"8896",-0.347109490155026
"8897",0.0990329038345023
"8898",1.51611225618046
"8899",0.188934075675418
"8900",1.48341054993872
"8901",1.23114320658564
"8902",-0.126246414547404
"8903",1.64980010021114
"8904",0.1964851062714
"8905",-0.329221741432568
"8906",0.197328191749224
"8907",-0.126154178962631
"8908",0.119739055088478
"8909",0.102064531447611
"8910",0.0832873143708627
"8911",-0.124328501959311
"8912",-0.105552454138162
"8913",-0.175917975465382
"8914",0.163124559507944
"8915",0.150496046286945
"8916",-0.130266567974172
"8917",-1.16306911849923
"8918",-0.42209332428818
"8919",-0.136491644797447
"8920",0.108902859905381
"8921",0.613527474616249
"8922",0.162408991082395
"8923",-3.0292458503081
"8924",0.130215698361372
"8925",0.351760486953558
"8926",-0.108328788517218
"8927",1.95162468142935
"8928",0.442647466823171
"8929",0.795010372093025
"8930",0.771335789299274
"8931",0.393024665941029
"8932",-0.451780431848907
"8933",0.365731925070961
"8934",-0.101972226298921
"8935",2.16129032657033
"8936",0.118427019710011
"8937",-0.151055232955854
"8938",1.48664858556417
"8939",0.146905927389479
"8940",-0.122138662329206
"8941",-0.117159053690803
"8942",-0.346980490530666
"8943",0.2812327410329
"8944",0.155696440256459
"8945",-0.971130690416341
"8946",0.21893894447378
"8947",-0.0761983390815715
"8948",-1.44333159556318
"8949",-0.117707558479939
"8950",0.108944438931484
"8951",0.150972275116518
"8952",-3.57562927568063
"8953",-0.0953331227435789
"8954",1.49614320083563
"8955",-0.163248779927412
"8956",0.125506564711757
"8957",1.12688090255838
"8958",1.03656662683325
"8959",0.102904385458256
"8960",0.0991311923818955
"8961",-0.121020801275147
"8962",0.119082576774626
"8963",-0.0875607579339365
"8964",-0.112858036143893
"8965",0.552549603555575
"8966",-3.01148739795889
"8967",0.221543303852329
"8968",-0.122224222674521
"8969",0.250046210436755
"8970",-1.05198629151548
"8971",0.0844409927617944
"8972",0.116635250458707
"8973",0.133018183251255
"8974",0.183261536974346
"8975",-0.281947782948271
"8976",-0.954642411290088
"8977",0.328310174026161
"8978",-0.170227233465992
"8979",0.934233004398212
"8980",-0.814570765656715
"8981",-0.147724935755235
"8982",-0.212046943132276
"8983",0.87997212421086
"8984",0.531695241874203
"8985",0.303115975931044
"8986",3.40495647760937
"8987",0.211373925967732
"8988",0.241737923234571
"8989",-0.200288676057834
"8990",2.93739510497535
"8991",1.43308171840394
"8992",-0.105076201938937
"8993",1.51953597734629
"8994",-0.0958723149902167
"8995",-0.152391308233559
"8996",-0.105671579832129
"8997",0.867055917729255
"8998",2.1769990132503
"8999",-0.444532789901523
"9000",1.39398797497931
"9001",0.198395389910833
"9002",-0.58139870767402
"9003",-3.54476183262428
"9004",0.577475588120253
"9005",-0.602646826167438
"9006",0.238474342955896
"9007",-0.142747109935636
"9008",1.16427573562478
"9009",0.0948661520643732
"9010",-0.302336500350607
"9011",-0.198239364652401
"9012",-0.211273751739751
"9013",-0.164659334164092
"9014",-2.20188727220399
"9015",-0.136364529472268
"9016",0.165726807015018
"9017",-1.2478632724134
"9018",-0.182409638417267
"9019",0.565289139687206
"9020",-0.238652997245117
"9021",0.462716080304744
"9022",-0.220888819993157
"9023",0.146873951358496
"9024",-1.42794222805665
"9025",-1.78265520742238
"9026",-0.109783790324209
"9027",-1.81551286836487
"9028",0.644311491668312
"9029",-0.169790181885758
"9030",2.92090060983357
"9031",-0.154455738855233
"9032",2.88023175990015
"9033",0.404272959590457
"9034",-0.429791213204641
"9035",-0.127575740115081
"9036",-0.65549856440736
"9037",2.87677179004394
"9038",0.493728701310604
"9039",1.2571284549652
"9040",2.48159304341494
"9041",0.202947177690628
"9042",-0.098305042136961
"9043",2.51890809507225
"9044",-0.14164205097475
"9045",0.11217692247769
"9046",-0.190753221923247
"9047",0.100755985093392
"9048",-0.217417756960229
"9049",0.573922841680475
"9050",0.092834354668494
"9051",-1.31002406260657
"9052",-0.103089430510716
"9053",-0.799214610794689
"9054",0.562193550538929
"9055",-0.14644034206971
"9056",0.253505750988069
"9057",0.129585576026967
"9058",2.89721660651159
"9059",-0.166425817166624
"9060",2.88020347499741
"9061",0.160643472824629
"9062",2.43674128664226
"9063",0.114752453651896
"9064",1.43603312568284
"9065",-3.40185583504383
"9066",-0.277427281700412
"9067",-1.69316156681273
"9068",1.70347675336142
"9069",-0.198163642207706
"9070",-0.40341055351926
"9071",-0.24857137323555
"9072",0.0939134379384833
"9073",0.097331256396998
"9074",0.556085229568733
"9075",0.850531935537321
"9076",3.31799237391003
"9077",3.31799237391003
"9078",0.206650125148479
"9079",0.140613251810521
"9080",-0.182977315285098
"9081",-0.098484993017284
"9082",-0.220238667978337
"9083",1.10598816875894
"9084",0.381905530928998
"9085",-0.196908280577322
"9086",-0.0874521537097073
"9087",0.224723041958762
"9088",-0.729246717246602
